,u,v,geometry,highway,lanes,length,name,oneway,maxspeed
5384,975677239,149457082,"LINESTRING (8.5214193 47.389441, 8.5214616 47.3894218, 8.5214968 47.3894041, 8.521733899999999 47.3892905, 8.5217759 47.3892704, 8.5221667 47.3890833, 8.522393900000001 47.3889745, 8.522702000000001 47.3888269, 8.523364300000001 47.3885097, 8.523390600000001 47.3884963, 8.523955300000001 47.3882132, 8.524040299999999 47.3881706, 8.5242881 47.3880464, 8.5243407 47.38802, 8.5246154 47.3878855, 8.5247137 47.3878374)",residential,,305.47300000000007,Heinrichstrasse,False,30
5385,975677239,5130598308,"LINESTRING (8.5214193 47.389441, 8.521493599999999 47.3895299, 8.521501300000001 47.3895713, 8.5214917 47.3896109, 8.5214599 47.389641, 8.5214447 47.3896458)",tertiary,,25.838,Hardstrasse,True,30
5386,494829907,30825921,"LINESTRING (8.532077599999999 47.3836281, 8.5313684 47.3841512)",residential,,78.957,Fierzgasse,False,30
5387,494829907,443216071,"LINESTRING (8.532077599999999 47.3836281, 8.532477 47.383879, 8.532558399999999 47.3839301)",residential,,49.376,Mattengasse,False,30
5388,494829907,443216070,"LINESTRING (8.532077599999999 47.3836281, 8.5318682 47.3834966, 8.5316685 47.3833711)",residential,,42.015,Mattengasse,False,30
5389,108233070,638467898,"LINESTRING (8.512434900000001 47.4149045, 8.512549 47.4148567, 8.512996100000001 47.4146624, 8.5130629 47.4146324, 8.5131055 47.4146148, 8.5134156 47.4144871, 8.513592299999999 47.4144143, 8.513759200000001 47.414352, 8.513849499999999 47.4143183, 8.514367099999999 47.4141251, 8.5143912 47.4141161, 8.514419999999999 47.4141028, 8.514502 47.4140649, 8.514609699999999 47.4140016, 8.5146576 47.4139689, 8.5147607 47.4138872, 8.5148668 47.4137745, 8.5149121 47.4137209, 8.5149463 47.4136614, 8.5149521 47.4136514, 8.5149779 47.4135859, 8.515067500000001 47.4133601, 8.515136800000001 47.4132607, 8.5152059 47.4132021, 8.5153021 47.4131598, 8.515440399999999 47.4131376, 8.5155938 47.4131305, 8.515720200000001 47.4131129, 8.515822099999999 47.4130797, 8.516276 47.4128427, 8.5163324 47.4128161, 8.5164048 47.4128518, 8.5167652 47.4130967)",residential,1,436.01,Erchenbühlstrasse,False,30
5390,108233070,5520272810,"LINESTRING (8.512434900000001 47.4149045, 8.5123579 47.4147787, 8.5122772 47.4146377, 8.512168300000001 47.4144056)",residential,1,59.032,Im Hagenbrünneli,False,30
5391,108233070,108236049,"LINESTRING (8.512434900000001 47.4149045, 8.5125387 47.4150455, 8.512571100000001 47.4150846, 8.512719799999999 47.4152641)",residential,,45.382999999999996,Im Hagenbrünneli,False,30
5392,291865014,291865015,"LINESTRING (8.498938000000001 47.4238151, 8.49901 47.4239392, 8.4991392 47.4241619, 8.4991792 47.4242308, 8.4992702 47.4243878, 8.499515600000001 47.4248105, 8.499763700000001 47.4252388, 8.499793 47.4252886)",living_street,,176.01900000000003,Michael-Maggi-Strasse,False,20
5393,291865015,4265270815,"LINESTRING (8.499793 47.4252886, 8.500772100000001 47.4250377)",residential,,78.764,Mühlackerstrasse,False,30
5394,291865015,291865014,"LINESTRING (8.499793 47.4252886, 8.499763700000001 47.4252388, 8.499515600000001 47.4248105, 8.4992702 47.4243878, 8.4991792 47.4242308, 8.4991392 47.4241619, 8.49901 47.4239392, 8.498938000000001 47.4238151)",living_street,,176.019,Michael-Maggi-Strasse,False,20
5395,291865015,524768432,"LINESTRING (8.499793 47.4252886, 8.499317700000001 47.4254162, 8.49898 47.4254877, 8.4985625 47.4255589, 8.4979073 47.4256375, 8.4977254 47.4256708)",residential,,161.71499999999997,Mühlackerstrasse,False,30
5396,118063639,107122135,"LINESTRING (8.5640958 47.4052873, 8.5642107 47.4052064, 8.564327499999999 47.4051521, 8.5644478 47.4051226, 8.5645831 47.4051115, 8.564805 47.4051054, 8.565076400000001 47.4050979, 8.565235899999999 47.4050935)",residential,,92.198,Tulpenstrasse,False,30
5397,207258154,152527226,"LINESTRING (8.4974864 47.4048424, 8.4979373 47.4047892, 8.4982677 47.4047491, 8.498596900000001 47.4047068, 8.4989177 47.4046542, 8.498973599999999 47.4046432, 8.499169699999999 47.4046011, 8.499504099999999 47.4045233, 8.49954 47.4045145, 8.4996387 47.404486, 8.5003665 47.4042959, 8.500636699999999 47.4042102, 8.5009747 47.4040884, 8.501284699999999 47.4039593, 8.5015543 47.4038186, 8.501659500000001 47.403761, 8.501846499999999 47.4036545, 8.5024424 47.4032494, 8.502525800000001 47.4031929)",residential,1,431.21500000000003,Ferdinand-Hodler-Strasse,False,30
5398,102400566,27493696,"LINESTRING (8.540744800000001 47.3880882, 8.540693900000001 47.3882156, 8.540642800000001 47.3883433)",tertiary,,29.386000000000003,Weinbergstrasse,False,50
5399,102400566,26852721,"LINESTRING (8.540744800000001 47.3880882, 8.54092 47.3876847, 8.540979500000001 47.3875683, 8.541079999999999 47.3874056, 8.5412506 47.3871434, 8.5414143 47.3868914, 8.5415049 47.3867545, 8.5415527 47.3866805)",tertiary,,168.205,Weinbergstrasse,False,50
5400,102400566,102395668,"LINESTRING (8.540744800000001 47.3880882, 8.5406812 47.3880695, 8.5406107 47.3880488, 8.540551900000001 47.3880172, 8.540524899999999 47.3879757, 8.540516800000001 47.387856)",residential,,35.022999999999996,Röslistrasse,False,30
5401,245989946,47744390,"LINESTRING (8.4898902 47.3886763, 8.489987299999999 47.388641, 8.490187499999999 47.3885689, 8.4908681 47.3883242, 8.491046900000001 47.3882497)",tertiary,"['2', '3']",99.186,Baslerstrasse,False,30
5402,245989946,27006435,"LINESTRING (8.4898902 47.3886763, 8.489713200000001 47.3887398, 8.489125400000001 47.3889518, 8.4889733 47.3890076)",tertiary,2,78.241,Baslerstrasse,False,30
5403,1949139536,344804791,"LINESTRING (8.579274099999999 47.3864516, 8.579246599999999 47.3863497, 8.5792024 47.3862502, 8.579071600000001 47.3860876, 8.57896 47.3859511, 8.5788495 47.385816, 8.578791900000001 47.3857419, 8.578673800000001 47.3856236, 8.578535499999999 47.3855315, 8.578389700000001 47.3854702, 8.5779374 47.3852801, 8.5779248 47.3852066, 8.577905299999999 47.3851413, 8.5778681 47.3850759, 8.5777708 47.3849943, 8.5774613 47.3848029, 8.5772852 47.384707, 8.577161500000001 47.3846409)",residential,,266.497,Zürichbergstrasse,False,30
5404,1203339856,146926301,"LINESTRING (8.557563500000001 47.4255707, 8.557358900000001 47.4256052, 8.5572637 47.4256196, 8.5571305 47.4256358)",unclassified,,33.382999999999996,Stelzenstrasse,False,50
5405,112362092,3981921580,"LINESTRING (8.505215400000001 47.3970329, 8.5054672 47.3969055, 8.505686799999999 47.3967945, 8.5062254 47.3965222, 8.507323299999999 47.3960244, 8.5077596 47.3958254, 8.5078833 47.395773, 8.508126000000001 47.3956675, 8.5082129 47.3956069, 8.508276 47.3955198, 8.508274200000001 47.3954595, 8.5082477 47.3953637, 8.5082228 47.3952825)",residential,,313.595,Grossmannstrasse,False,30
5406,3868754563,3023131108,"LINESTRING (8.519970199999999 47.3880928, 8.520015600000001 47.3880921, 8.520053799999999 47.3880969, 8.5201005 47.3881103, 8.5201364 47.3881353)",tertiary,,14.038999999999998,Hardstrasse,True,30
5407,3868754563,5113304830,"LINESTRING (8.519970199999999 47.3880928, 8.5199725 47.3880401, 8.519959500000001 47.3879859, 8.5199213 47.3879255, 8.5198772 47.3878738, 8.5197571 47.3877484, 8.519697600000001 47.3876864, 8.5193747 47.3873494, 8.519314 47.3872861, 8.519275499999999 47.3872457, 8.5192265 47.3871947)",tertiary,2,115.924,Hardstrasse,True,"['30', '50']"
5408,81560207,81563317,"LINESTRING (8.520351 47.3639378, 8.5209384 47.3644548, 8.5213644 47.3650461)",secondary,,145.7,Uetlibergstrasse,False,50
5409,81560207,91500439,"LINESTRING (8.520351 47.3639378, 8.520022600000001 47.3636291, 8.5199531 47.3635638)",secondary,,51.26,Uetlibergstrasse,False,50
5410,81560207,81563095,"LINESTRING (8.520351 47.3639378, 8.520308500000001 47.3640231, 8.520215500000001 47.364222, 8.5201253 47.3644151, 8.519779700000001 47.3651799, 8.519735300000001 47.3652963)",residential,,158.035,Austrasse,False,"['30', '50']"
5411,81560208,81563190,"LINESTRING (8.521597 47.3653888, 8.521585 47.3654523, 8.521551000000001 47.3656343, 8.5215397 47.3657191)",tertiary,,36.985,Steinstrasse,False,50
5412,81560208,260747053,"LINESTRING (8.521597 47.3653888, 8.5217215 47.3655812, 8.521839200000001 47.3657417, 8.522142300000001 47.3661307, 8.5222441 47.366225, 8.522314700000001 47.3662721, 8.5223832 47.3663179, 8.522453199999999 47.3663924, 8.522909 47.3669487, 8.5231905 47.3672851, 8.5232066 47.3673071)",primary,3,246.18599999999998,Manessestrasse,True,50
5413,81560208,1386801941,"LINESTRING (8.521597 47.3653888, 8.5216352 47.365174, 8.5216774 47.3650006)",primary,,43.598,Manessestrasse,False,50
5414,81560208,81563317,"LINESTRING (8.521597 47.3653888, 8.521482499999999 47.3652154, 8.5213901 47.3650825, 8.5213644 47.3650461)",secondary,,41.943000000000005,Uetlibergstrasse,False,50
5415,92570281,92570366,"LINESTRING (8.5497326 47.4176765, 8.5497903 47.417788, 8.549783700000001 47.4178816, 8.549716099999999 47.4180204, 8.5496123 47.4181615, 8.549462399999999 47.4183042, 8.549297599999999 47.4184263, 8.5491312 47.4185305, 8.5489546 47.4186234, 8.548820600000001 47.4186872, 8.548748099999999 47.4187033, 8.548683 47.41869, 8.548644299999999 47.4186459, 8.5485396 47.4184597)",residential,1,180.11400000000003,Kosakenweg,False,30
5416,92570284,110261217,"LINESTRING (8.5492028 47.4168787, 8.5491419 47.4167933)",residential,1,10.544,Kosakenweg,False,30
5417,1790739138,129985869,"LINESTRING (8.5496222 47.3833715, 8.549538500000001 47.3834347)",secondary,,9.439,Gladbachstrasse,True,50
5418,1790739138,130249343,"LINESTRING (8.5496222 47.3833715, 8.549867000000001 47.3832533, 8.550900499999999 47.3827449)",secondary,,118.816,Gladbachstrasse,False,50
5419,676627168,676627679,"LINESTRING (8.4966829 47.3964427, 8.4957303 47.3968279)",residential,,83.521,Hardhof,False,50
5420,1492866267,1492866249,"LINESTRING (8.569395200000001 47.4057434, 8.5693754 47.4056983, 8.569354000000001 47.405649, 8.569337300000001 47.4056069, 8.569323600000001 47.405514, 8.5693368 47.4053776, 8.5693515 47.4052794, 8.5693622 47.4052007, 8.569426399999999 47.4047866, 8.569453299999999 47.4046023, 8.5695218 47.4040118, 8.569521200000001 47.4039136)",residential,2,204.811,Friedrichstrasse,False,50
5421,1492866267,256215585,"LINESTRING (8.569395200000001 47.4057434, 8.568914599999999 47.4059104, 8.5687684 47.4059707)",residential,,53.541999999999994,Saatlenstrasse,False,30
5422,27493105,135646567,"LINESTRING (8.5354942 47.4024687, 8.5356723 47.4022944, 8.535790799999999 47.4021789, 8.535844600000001 47.4021261, 8.536405999999999 47.401542)",primary,3,123.816,Wehntalerstrasse,False,50
5423,27493105,4936474979,"LINESTRING (8.5354942 47.4024687, 8.535186299999999 47.4023211, 8.534849700000001 47.4019731, 8.5346887 47.4017652, 8.534376200000001 47.4013385)",tertiary,,153.704,Hofwiesenstrasse,True,50
5424,27493105,4567520441,"LINESTRING (8.5354942 47.4024687, 8.5354428 47.4025939, 8.5353434 47.4026993, 8.535216699999999 47.4028273, 8.5350777 47.4029734, 8.534804400000001 47.4032607, 8.5347273 47.4033417, 8.5346744 47.4033973, 8.534428399999999 47.40365, 8.534242900000001 47.4037672)",primary,2,173.61699999999996,Wehntalerstrasse,True,50
5425,27493105,108187818,"LINESTRING (8.5354942 47.4024687, 8.5356313 47.4025931, 8.5358842 47.4028154, 8.536094 47.4030159)",tertiary,5,75.775,Hofwiesenstrasse,False,50
5426,1492866268,1492866270,"LINESTRING (8.591043300000001 47.4057089, 8.5911832 47.4057931)",primary,1,14.089,Neue Winterthurerstrasse,True,60
5427,1492866268,28499478,"LINESTRING (8.591043300000001 47.4057089, 8.5912975 47.4056384, 8.592213900000001 47.4053839, 8.5923248 47.4053531, 8.592877400000001 47.4051997, 8.594674899999999 47.404702, 8.5949486 47.4046262)",secondary,"['2', '3']",317.606,Ueberlandstrasse,True,60
5428,1492866270,3901357402,"LINESTRING (8.5911832 47.4057931, 8.5910537 47.4058251)",secondary,2,10.375,Ueberlandstrasse,True,60
5429,1492866270,5690445219,"LINESTRING (8.5911832 47.4057931, 8.5912346 47.4058813, 8.591279800000001 47.4059948, 8.5915216 47.4063347, 8.5916023 47.4064541, 8.592120299999999 47.4071789)",primary,1,169.689,Neue Winterthurerstrasse,True,60
5430,92570366,92570281,"LINESTRING (8.5485396 47.4184597, 8.548644299999999 47.4186459, 8.548683 47.41869, 8.548748099999999 47.4187033, 8.548820600000001 47.4186872, 8.5489546 47.4186234, 8.5491312 47.4185305, 8.549297599999999 47.4184263, 8.549462399999999 47.4183042, 8.5496123 47.4181615, 8.549716099999999 47.4180204, 8.549783700000001 47.4178816, 8.5497903 47.417788, 8.5497326 47.4176765)",residential,1,180.11399999999998,Kosakenweg,False,30
5431,92570366,92571078,"LINESTRING (8.5485396 47.4184597, 8.5484729 47.4184748, 8.548379000000001 47.418487, 8.5477471 47.4185162)",residential,1,60.14,Grünhaldenstrasse,False,30
5432,92570366,92569659,"LINESTRING (8.5485396 47.4184597, 8.548579200000001 47.4184374, 8.548593199999999 47.4184207, 8.5485981 47.4184045, 8.548588199999999 47.4183711, 8.5485586 47.4183298, 8.5481821 47.4178933)",residential,1,72.94,Grünhaldenstrasse,False,30
5433,27493150,448165813,"LINESTRING (8.5391545 47.3986755, 8.539260000000001 47.3985595)",primary,,15.147,Wehntalerstrasse,False,50
5434,27493150,1447856053,"LINESTRING (8.5391545 47.3986755, 8.5389228 47.3986427, 8.537824499999999 47.3984721)",primary_link,1,102.632,Bucheggstrasse,True,50
5435,27493150,102283214,"LINESTRING (8.5391545 47.3986755, 8.539069599999999 47.3987639, 8.5386866 47.3991578, 8.537403599999999 47.4005056)",primary,"['3', '2']",242.44400000000002,Wehntalerstrasse,False,50
5436,550142763,48932825,"LINESTRING (8.522455600000001 47.3753485, 8.5220106 47.3754586)",residential,,35.675,Wengistrasse,False,30
5437,27493175,4567520441,"LINESTRING (8.5335933 47.4044605, 8.534053500000001 47.4039762, 8.534242900000001 47.4037672)",primary,4,91.29100000000001,Wehntalerstrasse,False,50
5438,27493175,101372968,"LINESTRING (8.5335933 47.4044605, 8.533477400000001 47.4046069, 8.5331458 47.4049417)",primary,2,63.288000000000004,Wehntalerstrasse,False,50
5439,27493175,1261296605,"LINESTRING (8.5335933 47.4044605, 8.5334495 47.40441, 8.533234 47.4043361, 8.5330748 47.4042815, 8.532772700000001 47.404178, 8.5325393 47.4040914, 8.5320675 47.4039162, 8.5309176 47.4035071, 8.5308113 47.403475, 8.5306944 47.4034678, 8.5305622 47.4034689)",residential,,255.134,Nordheimstrasse,False,"['30', '50']"
5440,36143930,1363493148,"LINESTRING (8.563281 47.3657019, 8.5640261 47.3654324)",secondary,4,63.617,Asylstrasse,False,50
5441,36143930,36261779,"LINESTRING (8.563281 47.3657019, 8.563329100000001 47.3657596, 8.5633683 47.3658064, 8.563435699999999 47.3658843)","['living_street', 'residential']",,23.391,Hölderlinstrasse,False,"['50', '20']"
5442,36143930,5103217035,"LINESTRING (8.563281 47.3657019, 8.563253 47.3657132, 8.5630989 47.3657691, 8.5630247 47.365798, 8.5629887 47.3658127, 8.562942899999999 47.3658331, 8.562784499999999 47.365904)",secondary,4,43.66,Asylstrasse,False,50
5443,215122760,153487812,"LINESTRING (8.5624033 47.3806599, 8.5625555 47.3806121, 8.563966199999999 47.380184, 8.5641026 47.3801198)",residential,,141.534,Forsterstrasse,False,30
5444,215122760,153487812,"LINESTRING (8.5624033 47.3806599, 8.5624959 47.3807157, 8.5628949 47.3808396, 8.5633851 47.3809724, 8.563632699999999 47.3810394, 8.5637039 47.3810587, 8.5638171 47.3808408, 8.5638442 47.3807885, 8.564142500000001 47.3802178, 8.5641026 47.3801198)",residential,1,218.454,"['Forstersteig', 'Heubeeriweg']",False,30
5445,215122760,215121836,"LINESTRING (8.5624033 47.3806599, 8.5619873 47.3807777, 8.5615258 47.3809083)",residential,,71.61,Forsterstrasse,False,30
5446,109478742,638477467,"LINESTRING (8.507376199999999 47.4145993, 8.5075746 47.4145442, 8.5091103 47.4138813, 8.5094285 47.4137449, 8.5094969 47.4137609, 8.509607900000001 47.4137868)",residential,,195.823,Lerchenrain,False,30
5447,73630559,70829722,"LINESTRING (8.5314329 47.3408464, 8.5314554 47.3407555, 8.531469700000001 47.3407128, 8.531515600000001 47.3405284, 8.531569299999999 47.3403302, 8.531582999999999 47.3402813, 8.531654400000001 47.3400029, 8.5317305 47.3397241, 8.531736799999999 47.3396992, 8.5318176 47.3394047, 8.531893500000001 47.3391051, 8.531977599999999 47.3388085, 8.532042300000001 47.3385541, 8.532054199999999 47.338513, 8.532075300000001 47.3384405)",residential,,271.883,Kalchbühlstrasse,False,30
5448,73630559,70825565,"LINESTRING (8.5314329 47.3408464, 8.5313584 47.3410796, 8.531245 47.3413054, 8.5312001 47.3413748, 8.531100199999999 47.3415283, 8.530985599999999 47.3416575, 8.5308274 47.3417865, 8.5306616 47.341883)",residential,,132.015,Kalchbühlstrasse,False,30
5449,73630559,73631991,"LINESTRING (8.5314329 47.3408464, 8.5315137 47.3408511, 8.531601 47.3408395, 8.5316613 47.3408115, 8.5316983 47.3407943, 8.531873600000001 47.3407304, 8.531948999999999 47.3407161, 8.5320334 47.3407001, 8.532100700000001 47.340696, 8.5322253 47.3406883, 8.5323846 47.3407002, 8.5324229 47.340703, 8.532445600000001 47.3407058, 8.5325893 47.3407237, 8.5327226 47.3407415)",residential,,101.69,Eggweg,False,30
5450,5327061927,269487643,"LINESTRING (8.5654229 47.3603759, 8.5654162 47.3604085, 8.5653886 47.3609695)",residential,,66.075,Rankstrasse,True,50
5451,5327061927,3485835875,"LINESTRING (8.5654229 47.3603759, 8.5653726 47.3603842, 8.5652939 47.3603964, 8.565109400000001 47.3604167, 8.564845200000001 47.3604333, 8.5647237 47.3604327, 8.5645989 47.360428, 8.5644867 47.3603943)",secondary,1,71.856,Forchstrasse,True,50
