,osmid,geometry
261313868,261313868,POINT (-87.6986242 41.7917848)
261313870,261313870,POINT (-87.6981718 41.7754066)
5884826978,5884826978,POINT (-87.5812743 41.7079)
4584330598,4584330598,POINT (-87.6079577 41.8167881)
5884826983,5884826983,POINT (-87.5941827 41.7076786)
5884826981,5884826981,POINT (-87.5844864 41.7078481)
261313898,261313898,POINT (-87.69787169999999 41.7626391)
261313910,261313910,POINT (-87.6977727 41.7590921)
261313904,261313904,POINT (-87.6978031 41.7608317)
315577722,315577722,POINT (-87.7853777 41.9218316)
261313918,261313918,POINT (-87.7000791 41.8427679)
261313928,261313928,POINT (-87.6995333 41.8236076)
261313930,261313930,POINT (-87.6995419 41.8208823)
261313934,261313934,POINT (-87.6993318 41.8154798)
261313940,261313940,POINT (-87.7002449 41.8482079)
315577757,315577757,POINT (-87.7854021 41.9226489)
261314004,261314004,POINT (-87.7982937 41.7737962)
315577817,315577817,POINT (-87.7856384 41.9291707)
261314011,261314011,POINT (-87.7991274 41.7976154)
261314012,261314012,POINT (-87.7989209 41.7902411)
2480362982,2480362982,POINT (-87.6476648 41.7503112)
2480362985,2480362985,POINT (-87.6403358 41.7490612)
261314044,261314044,POINT (-87.7749436 41.8889536)
315577854,315577854,POINT (-87.7855708 41.9273427)
2468042247,2468042247,POINT (-87.60405110000001 41.8019087)
2468042249,2468042249,POINT (-87.6039313 41.8020392)
2468042252,2468042252,POINT (-87.6041537 41.8021529)
2480363054,2480363054,POINT (-87.6500834 41.7500983)
2480363058,2480363058,POINT (-87.6500844 41.749982)
261184479,261184479,POINT (-87.63206820000001 41.7258244)
3921106500,3921106500,POINT (-87.63694959999999 41.8793515)
1462457957,1462457957,POINT (-87.6660679 41.9717813)
261184492,261184492,POINT (-87.6322 41.7179738)
261184493,261184493,POINT (-87.6321344 41.7152772)
3921106589,3921106589,POINT (-87.63695 41.8795465)
261314236,261314236,POINT (-87.5503592 41.7464872)
261314240,261314240,POINT (-87.5503145 41.7446856)
350967526,350967526,POINT (-87.6301095 41.8159305)
539186936,539186936,POINT (-87.6227756 41.7363779)
1991202566,1991202566,POINT (-87.7069075 41.9101042)
1991202571,1991202571,POINT (-87.69702940000001 41.9102234)
2565560076,2565560076,POINT (-87.5844132 41.7806211)
2565560077,2565560077,POINT (-87.58437499999999 41.7810344)
2565560087,2565560087,POINT (-87.5851983 41.7862163)
2565560086,2565560086,POINT (-87.5850298 41.786207)
3231143764,3231143764,POINT (-87.5406402 41.7484181)
3231143765,3231143765,POINT (-87.5404656 41.7484221)
719017852,719017852,POINT (-87.6092687 41.6924726)
719017882,719017882,POINT (-87.6090866 41.6927811)
315578274,315578274,POINT (-87.785222 41.9166217)
2400933867,2400933867,POINT (-87.68794149999999 41.9345352)
261314540,261314540,POINT (-87.7146836 41.971769)
261314547,261314547,POINT (-87.7141934 41.955666)
2400933877,2400933877,POINT (-87.6871259 41.9345356)
261314551,261314551,POINT (-87.7144514 41.9647596)
2400933882,2400933882,POINT (-87.6866833 41.9338282)
261314556,261314556,POINT (-87.7137034 41.9392732)
2400933884,2400933884,POINT (-87.684513 41.9329547)
2400933888,2400933888,POINT (-87.6879237 41.933826)
261314564,261314564,POINT (-87.71481369999999 41.9775155)
2400933898,2400933898,POINT (-87.6854704 41.9325836)
315578402,315578402,POINT (-87.7853264 41.9200379)
719018099,719018099,POINT (-87.60545190000001 41.6910045)
3266795641,3266795641,POINT (-87.7153206 41.8624001)
261184597,261184597,POINT (-87.7276504 41.7786025)
716920980,716920980,POINT (-87.6591051 41.7211989)
5485582526,5485582526,POINT (-87.6379572 41.8523448)
5485582528,5485582528,POINT (-87.6504912 41.8450841)
5485582529,5485582529,POINT (-87.63786330000001 41.8514017)
5485582530,5485582530,POINT (-87.6609519 41.840703)
315578570,315578570,POINT (-87.7884881 41.9236496)
258955472,258955472,POINT (-87.6521759 41.8867387)
258955473,258955473,POINT (-87.65210570000001 41.8844146)
258955475,258955475,POINT (-87.6520651 41.8830727)
258955476,258955476,POINT (-87.65203030000001 41.8817351)
258955477,258955477,POINT (-87.6519844 41.8804221)
258955478,258955478,POINT (-87.65194529999999 41.8791385)
261184611,261184611,POINT (-87.7519956 41.7782396)
261184612,261184612,POINT (-87.7532243 41.7782152)
258955481,258955481,POINT (-87.6474394 41.8844028)
261184613,261184613,POINT (-87.75564369999999 41.7781687)
716921063,716921063,POINT (-87.65322639999999 41.732064)
261184616,261184616,POINT (-87.7641605 41.7779994)
261184621,261184621,POINT (-87.7702628 41.777878)
261184623,261184623,POINT (-87.7727155 41.7778367)
261184624,261184624,POINT (-87.7739322 41.7778151)
845896002,845896002,POINT (-87.71624250000001 41.9344511)
261184643,261184643,POINT (-87.6532859 41.779639)
261184644,261184644,POINT (-87.6520708 41.7796569)
5884828087,5884828087,POINT (-87.5960608 41.7076098)
1107253707,1107253707,POINT (-87.6152659 41.8850551)
5498165717,5498165717,POINT (-87.7431612 41.9826785)
6230333912,6230333912,POINT (-87.6717226 41.9181509)
261184669,261184669,POINT (-87.6702887 41.7793675)
261184670,261184670,POINT (-87.67150359999999 41.7793547)
261184674,261184674,POINT (-87.6775715 41.7792611)
1107253804,1107253804,POINT (-87.61577389999999 41.8850756)
33754408,33754408,POINT (-87.6241376 41.8675047)
33754411,33754411,POINT (-87.6224034 41.8658147)
33754413,33754413,POINT (-87.62244200000001 41.8674197)
33754414,33754414,POINT (-87.62267559999999 41.8674152)
261184689,261184689,POINT (-87.6946111 41.7791004)
261184691,261184691,POINT (-87.6994808 41.7790203)
310336168,310336168,POINT (-87.8067348 41.9380024)
310336169,310336169,POINT (-87.795699 41.938162)
261184706,261184706,POINT (-87.64297879999999 41.8043536)
739990199,739990199,POINT (-87.65998329999999 41.8971186)
739990201,739990201,POINT (-87.6596011 41.8971336)
261184708,261184708,POINT (-87.6478695 41.8042852)
310336195,310336195,POINT (-87.8069912 41.9452633)
6502439687,6502439687,POINT (-87.6649341 41.8970352)
258956044,258956044,POINT (-87.6497766 41.8843646)
258956045,258956045,POINT (-87.6521029 41.8843237)
6502439694,6502439694,POINT (-87.6649326 41.8969882)
258956095,258956095,POINT (-87.65214109999999 41.8855877)
258956097,258956097,POINT (-87.6567976 41.8855103)
310336332,310336332,POINT (-87.8072547 41.9527781)
310336344,310336344,POINT (-87.8060601 41.9527689)
258956212,258956212,POINT (-87.64134559999999 41.8857228)
258956221,258956221,POINT (-87.6413672 41.8890906)
719019034,719019034,POINT (-87.59446560000001 41.7059546)
258956336,258956336,POINT (-87.6474067 41.8831398)
257121401,257121401,POINT (-87.6550364 41.978574)
5945121913,5945121913,POINT (-87.5801587 41.7078065)
1438080123,1438080123,POINT (-87.73771189999999 41.9881654)
5945121920,5945121920,POINT (-87.58067920000001 41.707799)
845896836,845896836,POINT (-87.73299129999999 41.9390193)
5945121924,5945121924,POINT (-87.580714 41.7075186)
845896848,845896848,POINT (-87.7340025 41.9390076)
261184833,261184833,POINT (-87.6615449 41.7394605)
261315908,261315908,POINT (-87.6713628 41.7283869)
261315910,261315910,POINT (-87.67299300000001 41.7283657)
261315912,261315912,POINT (-87.6786434 41.7282949)
261184839,261184839,POINT (-87.66922649999999 41.7393544)
261315919,261315919,POINT (-87.62644450000001 41.7290072)
261315920,261315920,POINT (-87.6293233 41.7289652)
261184840,261184840,POINT (-87.6704519 41.7393389)
261315923,261315923,POINT (-87.6349397 41.7288861)
261184841,261184841,POINT (-87.67167360000001 41.7393234)
261315933,261315933,POINT (-87.650713 41.7286742)
261315935,261315935,POINT (-87.6519156 41.7286581)
261315936,261315936,POINT (-87.6591971 41.7285605)
261315937,261315937,POINT (-87.6703053 41.727692)
261315938,261315938,POINT (-87.6713427 41.7271715)
1497324905,1497324905,POINT (-87.7237063 41.8585363)
261315950,261315950,POINT (-87.71798389999999 41.7832885)
1497324911,1497324911,POINT (-87.7321731 41.8549293)
1497324919,1497324919,POINT (-87.7328303 41.8549175)
716922242,716922242,POINT (-87.6446651 41.7307909)
4332674442,4332674442,POINT (-87.675918 42.0194081)
261315973,261315973,POINT (-87.7930463 41.7823992)
310336913,310336913,POINT (-87.7855735 41.9602275)
310336917,310336917,POINT (-87.78435500000001 41.9602504)
310336918,310336918,POINT (-87.78312200000001 41.9602686)
310336919,310336919,POINT (-87.7819077 41.960288)
310336954,310336954,POINT (-87.7806743 41.9603106)
261316031,261316031,POINT (-87.7184172 41.7987868)
261316033,261316033,POINT (-87.7182095 41.7914762)
261316035,261316035,POINT (-87.71803389999999 41.7851057)
261316037,261316037,POINT (-87.7177657 41.7750993)
261316039,261316039,POINT (-87.7176479 41.7705439)
310336971,310336971,POINT (-87.7794669 41.9603229)
261316043,261316043,POINT (-87.7175305 41.7659896)
261316049,261316049,POINT (-87.7174837 41.7641695)
261316051,261316051,POINT (-87.71743669999999 41.7623462)
261316053,261316053,POINT (-87.71739030000001 41.7605444)
261316060,261316060,POINT (-87.7151349 41.6840462)
310336998,310336998,POINT (-87.77824560000001 41.9603367)
261316071,261316071,POINT (-87.71882359999999 41.8106923)
261316079,261316079,POINT (-87.7201156 41.8607426)
261316080,261316080,POINT (-87.72000389999999 41.8570899)
261316083,261316083,POINT (-87.7197735 41.8479816)
261316085,261316085,POINT (-87.7196162 41.842489)
261316102,261316102,POINT (-87.7155295 41.6931614)
257121807,257121807,POINT (-87.654403 41.978583)
261316119,261316119,POINT (-87.7170035 41.74867)
261316120,261316120,POINT (-87.7166785 41.7383786)
1655397914,1655397914,POINT (-87.6457424 41.8722939)
469196393,469196393,POINT (-87.6773523 41.9060144)
310337169,310337169,POINT (-87.77708819999999 41.9621846)
310337178,310337178,POINT (-87.7771517 41.964003)
261132802,261132802,POINT (-87.6554103 41.8186065)
310337186,310337186,POINT (-87.7771814 41.9648518)
537956870,537956870,POINT (-87.71473400000001 41.7984644)
537956871,537956871,POINT (-87.7147987 41.8012141)
3193134828,3193134828,POINT (-87.76975950000001 41.8802247)
3193134829,3193134829,POINT (-87.7665025 41.8802846)
3193134831,3193134831,POINT (-87.77465890000001 41.8801432)
3193134832,3193134832,POINT (-87.76811720000001 41.8802556)
310337271,310337271,POINT (-87.7772461 41.9667053)
1324310269,1324310269,POINT (-87.6510457 41.8670545)
310337293,310337293,POINT (-87.7771231 41.9676688)
261150080,261150080,POINT (-87.6956327 41.7717926)
261316377,261316377,POINT (-87.731939 41.8003916)
261316379,261316379,POINT (-87.7355992 41.7998301)
261316382,261316382,POINT (-87.74170700000001 41.798862)
261316383,261316383,POINT (-87.7465713 41.798142)
261316384,261316384,POINT (-87.75021409999999 41.797584)
261316385,261316385,POINT (-87.7514345 41.7974032)
261316386,261316386,POINT (-87.75873850000001 41.796288)
261316387,261316387,POINT (-87.7599507 41.7960993)
261316388,261316388,POINT (-87.76471600000001 41.7953574)
261316389,261316389,POINT (-87.7659302 41.7951677)
261316391,261316391,POINT (-87.7664188 41.7950923)
261316395,261316395,POINT (-87.77331700000001 41.7940361)
261316397,261316397,POINT (-87.7745333 41.7938403)
261316399,261316399,POINT (-87.7757563 41.7936545)
261316401,261316401,POINT (-87.7781742 41.7932834)
258957107,258957107,POINT (-87.7740474 41.8708888)
258957109,258957109,POINT (-87.7692418 41.8706521)
261212605,261212605,POINT (-87.72675289999999 41.9664378)
310337391,310337391,POINT (-87.77237169999999 41.9677227)
261316531,261316531,POINT (-87.74211219999999 41.8149358)
261316533,261316533,POINT (-87.7418327 41.8039852)
261316535,261316535,POINT (-87.7416271 41.7959268)
6269394877,6269394877,POINT (-87.7654816 41.8655795)
258957316,258957316,POINT (-87.6339309 41.8857296)
258957339,258957339,POINT (-87.6309761 41.8857403)
258957340,258957340,POINT (-87.6325676 41.8857351)
258957342,258957342,POINT (-87.62793600000001 41.8857554)
258957359,258957359,POINT (-87.6262823 41.8857605)
258957360,258957360,POINT (-87.62442230000001 41.8857697)
261316667,261316667,POINT (-87.5811686 41.7615443)
261316662,261316662,POINT (-87.56177150000001 41.7620103)
261316673,261316673,POINT (-87.57743309999999 41.7615901)
315580491,315580491,POINT (-87.7857059 41.9309938)
716922967,716922967,POINT (-87.64573710000001 41.734556)
6436642927,6436642927,POINT (-87.62471909999999 41.7564944)
6436642930,6436642930,POINT (-87.62475310000001 41.7582552)
6436642934,6436642934,POINT (-87.6263417 41.756313)
6436642935,6436642935,POINT (-87.6264023 41.758089)
6436642937,6436642937,POINT (-87.6271108 41.7563669)
6436642939,6436642939,POINT (-87.6247503 41.758109)
6436642942,6436642942,POINT (-87.6263472 41.7564274)
6436642943,6436642943,POINT (-87.6264061 41.7582241)
261316855,261316855,POINT (-87.7411977 41.892345)
261316865,261316865,POINT (-87.7426529 41.9489067)
261316874,261316874,POINT (-87.7427201 41.9644338)
261316886,261316886,POINT (-87.7431014 41.9862959)
2896388403,2896388403,POINT (-87.7427776 41.7966821)
2896388406,2896388406,POINT (-87.7428953 41.8003243)
2896388407,2896388407,POINT (-87.74294159999999 41.802159)
2896388408,2896388408,POINT (-87.74297869999999 41.8039734)
2896388409,2896388409,POINT (-87.74302950000001 41.8057988)
2896388410,2896388410,POINT (-87.7430895 41.8076279)
2896388412,2896388412,POINT (-87.74313530000001 41.8094485)
2896388413,2896388413,POINT (-87.7431825 41.8112741)
2896388414,2896388414,POINT (-87.74323560000001 41.8131057)
2896388415,2896388415,POINT (-87.74328970000001 41.8149206)
2896388416,2896388416,POINT (-87.7433061 41.8167768)
2896388417,2896388417,POINT (-87.7433372 41.8178662)
261316961,261316961,POINT (-87.59232660000001 41.7213091)
261316968,261316968,POINT (-87.7809043 42.0088548)
261316972,261316972,POINT (-87.78355759999999 42.0078045)
261316973,261316973,POINT (-87.7810339 42.0090083)
766950407,766950407,POINT (-87.6259137 41.8705651)
26698351,26698351,POINT (-87.85092849999999 41.983511)
26698353,26698353,POINT (-87.84533759999999 41.9838242)
26698357,26698357,POINT (-87.79315389999999 41.9823322)
845898363,845898363,POINT (-87.72938929999999 41.9424922)
845898439,845898439,POINT (-87.73216290000001 41.944176)
5087650517,5087650517,POINT (-87.73409150000001 41.8464272)
271278847,271278847,POINT (-87.6111464 41.8920076)
845898500,845898500,POINT (-87.7299366 41.9430981)
271278860,271278860,POINT (-87.61157590000001 41.891123)
350970664,350970664,POINT (-87.632059 41.8041548)
495674281,495674281,POINT (-87.6724225 41.9332686)
495674282,495674282,POINT (-87.6709005 41.9346982)
495674284,495674284,POINT (-87.67227010000001 41.9360122)
495674285,495674285,POINT (-87.6721941 41.9346118)
495674288,495674288,POINT (-87.67241629999999 41.9328076)
261317546,261317546,POINT (-87.6069846 41.7713099)
261317553,261317553,POINT (-87.62516840000001 41.7709808)
261317555,261317555,POINT (-87.61862170000001 41.7710993)
716923883,716923883,POINT (-87.6458708 41.7313144)
261317614,261317614,POINT (-87.64777170000001 41.6894528)
261317616,261317616,POINT (-87.6495898 41.6894299)
261317622,261317622,POINT (-87.66187499999999 41.6892784)
261317618,261317618,POINT (-87.6508086 41.6894146)
261317629,261317629,POINT (-87.6257373 41.6898296)
261317631,261317631,POINT (-87.6320229 41.6897569)
918512685,918512685,POINT (-87.687106 41.9066752)
716924178,716924178,POINT (-87.6437336 41.7399337)
716924182,716924182,POINT (-87.6438167 41.7396977)
261317998,261317998,POINT (-87.6263501 41.6645975)
711943645,711943645,POINT (-87.5606765 41.720834)
711943648,711943648,POINT (-87.55985130000001 41.7208389)
315581946,315581946,POINT (-87.7759037 41.9293103)
315581966,315581966,POINT (-87.7758424 41.9274839)
1514366502,1514366502,POINT (-87.71521389999999 41.7395513)
1514366508,1514366508,POINT (-87.7004192 41.7534827)
1514366507,1514366507,POINT (-87.7206158 41.7352601)
261237394,261237394,POINT (-87.7011923 41.9707155)
418080307,418080307,POINT (-87.62942 41.8670926)
263415356,263415356,POINT (-87.6606414 41.9031103)
261318221,261318221,POINT (-87.5805927 41.7379056)
418080336,418080336,POINT (-87.62931709999999 41.8628291)
1735878233,1735878233,POINT (-87.52592780000001 41.7227304)
418080374,418080374,POINT (-87.62846020000001 41.8628497)
259745404,259745404,POINT (-87.63324900000001 41.9138084)
258958980,258958980,POINT (-87.62436390000001 41.8844885)
5288978056,5288978056,POINT (-87.80625139999999 41.9240027)
1034118802,1034118802,POINT (-87.6223033 41.8857892)
261318333,261318333,POINT (-87.6844042 41.8284567)
261318340,261318340,POINT (-87.68405129999999 41.8157054)
261318344,261318344,POINT (-87.6838453 41.807511)
261318346,261318346,POINT (-87.68375450000001 41.8047956)
261318352,261318352,POINT (-87.68360250000001 41.7988396)
261237432,261237432,POINT (-87.7060731 41.9703009)
261237434,261237434,POINT (-87.708522 41.9702749)
261237436,261237436,POINT (-87.7109715 41.9702511)
261237446,261237446,POINT (-87.7231855 41.9701244)
3699337046,3699337046,POINT (-87.69922080000001 41.8558283)
259745631,259745631,POINT (-87.61347139999999 41.8376589)
259745632,259745632,POINT (-87.6134593 41.8369782)
259745633,259745633,POINT (-87.6134431 41.8360643)
261237455,261237455,POINT (-87.72932400000001 41.9700627)
259745634,259745634,POINT (-87.6134301 41.8353274)
261318537,261318537,POINT (-87.6473594 41.9067547)
711944106,711944106,POINT (-87.55987020000001 41.7224425)
711944110,711944110,POINT (-87.559838 41.7197108)
418080724,418080724,POINT (-87.6285159 41.8677072)
259745764,259745764,POINT (-87.6170073 41.833622)
711944178,711944178,POINT (-87.57237189999999 41.7134923)
26699785,26699785,POINT (-87.7701986 41.9745034)
259745809,259745809,POINT (-87.61703249999999 41.8346506)
26699799,26699799,POINT (-87.7535123 41.9664272)
26699807,26699807,POINT (-87.7457421 41.9624137)
259745842,259745842,POINT (-87.609708 41.8347408)
1438083136,1438083136,POINT (-87.7483361 41.991401)
6412789842,6412789842,POINT (-87.6657862 41.9251779)
6412789845,6412789845,POINT (-87.6710327 41.924106)
6412789847,6412789847,POINT (-87.6657391 41.9251786)
315582570,315582570,POINT (-87.7647509 41.924003)
315582587,315582587,POINT (-87.76352319999999 41.9240188)
315582611,315582611,POINT (-87.7622995 41.9240336)
315582630,315582630,POINT (-87.7610645 41.924049)
315582659,315582659,POINT (-87.7585993 41.9240798)
315582660,315582660,POINT (-87.7598338 41.9240643)
2201446617,2201446617,POINT (-87.66628729999999 41.7216641)
269445370,269445370,POINT (-87.6242724 41.901635)
262367488,262367488,POINT (-87.66490640000001 41.8961063)
315582813,315582813,POINT (-87.7561504 41.9241104)
4558121336,4558121336,POINT (-87.6736296 41.9459632)
259746226,259746226,POINT (-87.6145444 41.8376417)
259746227,259746227,POINT (-87.6155133 41.8376304)
259746238,259746238,POINT (-87.61707250000001 41.8365952)
259746239,259746239,POINT (-87.61553670000001 41.8384444)
315582912,315582912,POINT (-87.7573692 41.9240957)
262367725,262367725,POINT (-87.667379 41.8969263)
262367729,262367729,POINT (-87.6673874 41.89734)
254241276,254241276,POINT (-87.62647269999999 41.8273713)
254241285,254241285,POINT (-87.6268779 41.8419534)
254241290,254241290,POINT (-87.62641910000001 41.8237189)
254241293,254241293,POINT (-87.6258895 41.8019526)
254241294,254241294,POINT (-87.6257014 41.7946403)
254241295,254241295,POINT (-87.6256927 41.7943005)
254241334,254241334,POINT (-87.6260817 41.8092433)
716925499,716925499,POINT (-87.6345396 41.7494977)
262367828,262367828,POINT (-87.6661577 41.9033663)
254241378,254241378,POINT (-87.61348580000001 41.8384727)
254241379,254241379,POINT (-87.6300219 41.8382536)
261319331,261319331,POINT (-87.73877640000001 41.8040229)
261319333,261319333,POINT (-87.7467273 41.8039221)
261319335,261319335,POINT (-87.7503861 41.8038665)
261319337,261319337,POINT (-87.75161 41.8038512)
261319342,261319342,POINT (-87.7320459 41.8041114)
261319344,261319344,POINT (-87.7338882 41.8040893)
261223140,261223140,POINT (-87.7518053 41.8111661)
261319365,261319365,POINT (-87.6612215 41.8050193)
261319366,261319366,POINT (-87.67338479999999 41.804886)
261319367,261319367,POINT (-87.67459580000001 41.8048728)
261319486,261319486,POINT (-87.8259948 41.9820802)
261319488,261319488,POINT (-87.8261723 41.9839277)
262368116,262368116,POINT (-87.6554479 41.9035267)
261319567,261319567,POINT (-87.7527752 41.9809265)
287271898,287271898,POINT (-87.617503 41.857757)
711945177,711945177,POINT (-87.5593913 41.7190118)
1479240717,1479240717,POINT (-87.8063776 41.9819168)
711945227,711945227,POINT (-87.55897160000001 41.7154249)
6978793298,6978793298,POINT (-87.55930770000001 41.6552666)
1566010392,1566010392,POINT (-87.6824359 41.6912595)
710418997,710418997,POINT (-87.6670209 41.7284102)
1494445085,1494445085,POINT (-87.6216812 41.731856)
1494445086,1494445086,POINT (-87.6199203 41.7318049)
3753864238,3753864238,POINT (-87.5389466 41.7259066)
1494445105,1494445105,POINT (-87.62264759999999 41.7318434)
287272034,287272034,POINT (-87.6172385 41.8578247)
269446277,269446277,POINT (-87.6242293 41.9000121)
269446280,269446280,POINT (-87.62430999999999 41.8967388)
269446283,269446283,POINT (-87.6242946 41.8933227)
269446284,269446284,POINT (-87.624296 41.8925282)
269446281,269446281,POINT (-87.6241922 41.8975795)
269446285,269446285,POINT (-87.6246287 41.8868123)
269446278,269446278,POINT (-87.6241971 41.8992076)
269446289,269446289,POINT (-87.62432099999999 41.8941367)
269446290,269446290,POINT (-87.6243523 41.8957313)
269446291,269446291,POINT (-87.6243369 41.894938)
269446292,269446292,POINT (-87.62461949999999 41.8881872)
269446293,269446293,POINT (-87.6242053 41.9012817)
269446295,269446295,POINT (-87.6245993 41.8857688)
269446333,269446333,POINT (-87.62415970000001 41.9019664)
261319918,261319918,POINT (-87.67976659999999 41.7756279)
261319920,261319920,POINT (-87.67954589999999 41.766571)
261319922,261319922,POINT (-87.67949280000001 41.7647546)
261319924,261319924,POINT (-87.6794367 41.7629342)
261319926,261319926,POINT (-87.67938599999999 41.7611027)
261319928,261319928,POINT (-87.6793328 41.7592821)
261319929,261319929,POINT (-87.67649 41.6966994)
409169155,409169155,POINT (-87.752174 41.955195)
261319943,261319943,POINT (-87.6787252 41.7310151)
261319945,261319945,POINT (-87.6786982 41.7301172)
261319946,261319946,POINT (-87.6782102 41.713711)
409169165,409169165,POINT (-87.7473639 41.9554906)
261319952,261319952,POINT (-87.6772565 41.6902831)
261319957,261319957,POINT (-87.67675269999999 41.6872764)
261319959,261319959,POINT (-87.6770585 41.684944)
6823308583,6823308583,POINT (-87.713392 41.7869841)
261319978,261319978,POINT (-87.6821003 41.8484578)
261319983,261319983,POINT (-87.6813667 41.8298768)
261319998,261319998,POINT (-87.6825194 41.871861)
350973254,350973254,POINT (-87.6326083 41.8085224)
261320009,261320009,POINT (-87.68283030000001 41.8799127)
2201298745,2201298745,POINT (-87.6819536 41.6777977)
2281926030,2281926030,POINT (-87.627182 41.8601847)
262368672,262368672,POINT (-87.6432523 41.9048387)
287272398,287272398,POINT (-87.61690489999999 41.8553597)
262368739,262368739,POINT (-87.64818409999999 41.9074706)
102723053,102723053,POINT (-87.6554055 41.8962561)
102723061,102723061,POINT (-87.64155909999999 41.8964922)
262368759,262368759,POINT (-87.6530827 41.9097948)
102723064,102723064,POINT (-87.6371778 41.8965563)
102723065,102723065,POINT (-87.6327926 41.8966103)
261320179,261320179,POINT (-87.71295480000001 41.7706186)
261320183,261320183,POINT (-87.67369669999999 41.7711726)
287272448,287272448,POINT (-87.6161285 41.8555414)
2605674023,2605674023,POINT (-87.69621859999999 41.9254698)
262368836,262368836,POINT (-87.6483777 41.9138258)
716926544,716926544,POINT (-87.6355489 41.7519094)
409169505,409169505,POINT (-87.7391968 41.9571377)
409169514,409169514,POINT (-87.7425348 41.9580155)
261320347,261320347,POINT (-87.63302090000001 41.6642918)
4334513822,4334513822,POINT (-87.6672535 41.8969294)
261320352,261320352,POINT (-87.62301410000001 41.6644232)
4334513825,4334513825,POINT (-87.66727160000001 41.8975096)
261320357,261320357,POINT (-87.6242554 41.6643917)
4334513832,4334513832,POINT (-87.667312 41.8988099)
262368937,262368937,POINT (-87.64435829999999 41.9109888)
262368969,262368969,POINT (-87.6448882 41.9182317)
261320421,261320421,POINT (-87.73303369999999 41.748085)
287272753,287272753,POINT (-87.61404589999999 41.850533)
287272756,287272756,POINT (-87.61535739999999 41.8502568)
2201298847,2201298847,POINT (-87.6855942 41.6817601)
261185766,261185766,POINT (-87.6587361 41.7558827)
261185767,261185767,POINT (-87.6603425 41.7558603)
261185768,261185768,POINT (-87.66478720000001 41.7558006)
261185769,261185769,POINT (-87.66721320000001 41.7557676)
261185770,261185770,POINT (-87.66843369999999 41.7557506)
262369215,262369215,POINT (-87.6462228 41.9218487)
287272954,287272954,POINT (-87.61465629999999 41.8485812)
262369322,262369322,POINT (-87.6474304 41.9218315)
262369332,262369332,POINT (-87.64753450000001 41.9254724)
262369350,262369350,POINT (-87.64885870000001 41.9281812)
261320850,261320850,POINT (-87.54229909999999 41.6500327)
261320854,261320854,POINT (-87.53866069999999 41.6500333)
262369455,262369455,POINT (-87.64889169999999 41.9290915)
262369459,262369459,POINT (-87.65374079999999 41.9290191)
716927157,716927157,POINT (-87.6355805 41.7533439)
1003188465,1003188465,POINT (-87.8365989 41.9465802)
1003188494,1003188494,POINT (-87.8364845 41.9454957)
1003188516,1003188516,POINT (-87.8367097 41.9583954)
2437640550,2437640550,POINT (-87.7308069 41.8699598)
261321146,261321146,POINT (-87.79361419999999 41.91086)
261321148,261321148,POINT (-87.79378149999999 41.9163204)
261321151,261321151,POINT (-87.7951424 41.9755901)
261321152,261321152,POINT (-87.795119 41.9771964)
1003188672,1003188672,POINT (-87.8368383 41.9556669)
261321159,261321159,POINT (-87.7942347 41.9309101)
1003188681,1003188681,POINT (-87.8368658 41.9538807)
261321163,261321163,POINT (-87.7947527 41.9455069)
2189211040,2189211040,POINT (-87.6816031 41.8839779)
1003188698,1003188698,POINT (-87.836876 41.9502154)
261321182,261321182,POINT (-87.7734447 41.7980276)
261321184,261321184,POINT (-87.77320640000001 41.7906936)
261321186,261321186,POINT (-87.7729564 41.7841974)
261321196,261321196,POINT (-87.6739828 41.9460063)
261321214,261321214,POINT (-87.673379 41.9368901)
261321230,261321230,POINT (-87.67482939999999 41.9920703)
261321232,261321232,POINT (-87.67516689999999 42.003477)
716927534,716927534,POINT (-87.63688139999999 41.7562144)
261321322,261321322,POINT (-87.7721277 41.9788841)
262369965,262369965,POINT (-87.65510690000001 41.9299952)
261321420,261321420,POINT (-87.77481419999999 41.9924532)
261321422,261321422,POINT (-87.7787905 41.994298)
261321426,261321426,POINT (-87.7828504 41.9961837)
261321436,261321436,POINT (-87.76284889999999 41.9868702)
2386522869,2386522869,POINT (-87.68917519999999 41.7577907)
2386522870,2386522870,POINT (-87.6891835 41.7583237)
2386522871,2386522871,POINT (-87.687966 41.7583342)
2386522872,2386522872,POINT (-87.6904066 41.7578875)
2386522873,2386522873,POINT (-87.6916315 41.7580423)
261321472,261321472,POINT (-87.6730518 42.0225279)
261321482,261321482,POINT (-87.6669201 42.0222517)
262370065,262370065,POINT (-87.65248080000001 41.9281154)
262370103,262370103,POINT (-87.6505336 41.9267098)
261321546,261321546,POINT (-87.75879740000001 41.7982916)
261321548,261321548,POINT (-87.7587207 41.7957999)
261321552,261321552,POINT (-87.7617915 41.8792851)
1369142120,1369142120,POINT (-87.76280420000001 41.9386227)
1369142167,1369142167,POINT (-87.7744996 41.9238474)
262370227,262370227,POINT (-87.6413673 41.9219184)
262370244,262370244,POINT (-87.6400769 41.9219372)
262370259,262370259,POINT (-87.6393727 41.9237827)
261321710,261321710,POINT (-87.6357455 41.7598888)
1498903541,1498903541,POINT (-87.6815173 41.7191215)
261321719,261321719,POINT (-87.635989 41.7671581)
261321721,261321721,POINT (-87.63590840000001 41.7653427)
261321723,261321723,POINT (-87.6358379 41.7635224)
261321731,261321731,POINT (-87.6337147 41.6851862)
