,osmid,geometry
28887273,28887273,POINT (8.5291166 47.3698916)
5431609580,5431609580,POINT (8.5580034 47.3629407)
108185844,108185844,POINT (8.550743900000001 47.404607)
28887285,28887285,POINT (8.53773 47.3777943)
28887288,28887288,POINT (8.5410497 47.3771171)
265472264,265472264,POINT (8.530627600000001 47.3530949)
1193330962,1193330962,POINT (8.519301499999999 47.4147767)
110414111,110414111,POINT (8.539168500000001 47.3844362)
92588327,92588327,POINT (8.572251899999999 47.4105751)
268486955,268486955,POINT (8.532663299999999 47.3652449)
268486956,268486956,POINT (8.5324492 47.3656442)
268486958,268486958,POINT (8.5320774 47.3655939)
268486960,268486960,POINT (8.532631500000001 47.3647805)
268486965,268486965,POINT (8.5320996 47.365843)
101370221,101370221,POINT (8.531314999999999 47.4080076)
101370222,101370222,POINT (8.5306786 47.4075415)
104319425,104319425,POINT (8.518772500000001 47.3713042)
3461859779,3461859779,POINT (8.566362399999999 47.3700255)
292276692,292276692,POINT (8.526398199999999 47.3796798)
1554237932,1554237932,POINT (8.542576 47.3995322)
370133501,370133501,POINT (8.5304524 47.3854852)
145869393,145869393,POINT (8.577824100000001 47.408072)
379832942,379832942,POINT (8.556583399999999 47.3575234)
379832944,379832944,POINT (8.556889399999999 47.3575203)
107137667,107137667,POINT (8.554277300000001 47.4070075)
107137669,107137669,POINT (8.552904399999999 47.4073435)
5293525640,5293525640,POINT (8.5120925 47.3535818)
4377135798,4377135798,POINT (8.5314804 47.3668208)
4377135800,4377135800,POINT (8.5313067 47.366757)
147573446,147573446,POINT (8.4732111 47.3947192)
1623706359,1623706359,POINT (8.5889796 47.3649999)
347654964,347654964,POINT (8.5300838 47.3693382)
894815056,894815056,POINT (8.546776599999999 47.3710781)
623430504,623430504,POINT (8.5246909 47.3529336)
623430507,623430507,POINT (8.524968899999999 47.3529263)
420072301,420072301,POINT (8.5223961 47.361909)
107137905,107137905,POINT (8.554876 47.4081362)
623430515,623430515,POINT (8.524960500000001 47.3526657)
623430518,623430518,POINT (8.525010399999999 47.3531025)
623430520,623430520,POINT (8.5251625 47.3534181)
2184891282,2184891282,POINT (8.5412371 47.4099361)
2184891285,2184891285,POINT (8.5424597 47.4102567)
460377058,460377058,POINT (8.560709299999999 47.4159113)
460377059,460377059,POINT (8.5594369 47.4145544)
2139313841,2139313841,POINT (8.502932100000001 47.4243897)
2139313842,2139313842,POINT (8.502091399999999 47.4229435)
137874502,137874502,POINT (8.488463100000001 47.3905429)
460377173,460377173,POINT (8.5591037 47.4156203)
130242237,130242237,POINT (8.5466377 47.3902307)
108186767,108186767,POINT (8.546544900000001 47.4052243)
112032192,112032192,POINT (8.4934598 47.3740147)
460377248,460377248,POINT (8.5492139 47.4111613)
460377261,460377261,POINT (8.5488619 47.4112551)
108186823,108186823,POINT (8.5458318 47.4040201)
752798928,752798928,POINT (8.5990378 47.3587864)
92589288,92589288,POINT (8.567458999999999 47.4119616)
507956463,507956463,POINT (8.5691597 47.3655639)
108186870,108186870,POINT (8.543684600000001 47.4039403)
108186872,108186872,POINT (8.5440174 47.4045127)
507956473,507956473,POINT (8.572823899999999 47.3614497)
507956477,507956477,POINT (8.5696581 47.3729572)
507956486,507956486,POINT (8.568712700000001 47.3735357)
5293722891,5293722891,POINT (8.5575414 47.364577)
460377367,460377367,POINT (8.5499086 47.4162806)
2236927290,2236927290,POINT (8.5201764 47.3695488)
154586456,154586456,POINT (8.557371 47.3633861)
154586458,154586458,POINT (8.5569541 47.3632272)
154586459,154586459,POINT (8.5553192 47.3626264)
135646567,135646567,POINT (8.536405999999999 47.401542)
27481844,27481844,POINT (8.5486442 47.3769522)
27481845,27481845,POINT (8.550538599999999 47.3775849)
5109501326,5109501326,POINT (8.5486314 47.4201595)
105545402,105545402,POINT (8.5234264 47.3371228)
27481853,27481853,POINT (8.5452178 47.3817345)
27481856,27481856,POINT (8.551013299999999 47.3778158)
830721493,830721493,POINT (8.5106571 47.3782652)
830721513,830721513,POINT (8.510566499999999 47.3780731)
830721515,830721515,POINT (8.5099369 47.3781712)
830721547,830721547,POINT (8.5040558 47.3811564)
253414925,253414925,POINT (8.5195018 47.4000015)
108187162,108187162,POINT (8.547688900000001 47.4035024)
150523519,150523519,POINT (8.5266222 47.3723298)
109498031,109498031,POINT (8.5369264 47.408231)
139673028,139673028,POINT (8.4886534 47.3944911)
6328798461,6328798461,POINT (8.5057747 47.407492)
104320901,104320901,POINT (8.517286199999999 47.3734469)
104320906,104320906,POINT (8.5173399 47.3728179)
154587110,154587110,POINT (8.558047500000001 47.3609155)
154587113,154587113,POINT (8.5562731 47.3629791)
5283762252,5283762252,POINT (8.5629562 47.3665585)
151310457,151310457,POINT (8.572412999999999 47.3526219)
249811063,249811063,POINT (8.501916400000001 47.3992739)
108187818,108187818,POINT (8.536094 47.4030159)
109629624,109629624,POINT (8.5354764 47.3868887)
3796291773,3796291773,POINT (8.530318100000001 47.3969501)
27513071,27513071,POINT (8.5504669 47.4028926)
27513084,27513084,POINT (8.5506297 47.4038941)
27513086,27513086,POINT (8.5490677 47.4040997)
27513088,27513088,POINT (8.549486099999999 47.4046935)
27513091,27513091,POINT (8.5480169 47.4033315)
27513092,27513092,POINT (8.5478518 47.403115)
27513095,27513095,POINT (8.548281100000001 47.4035917)
27513097,27513097,POINT (8.5532418 47.4025066)
27513098,27513098,POINT (8.5505318 47.4013946)
27513099,27513099,POINT (8.5486492 47.4007076)
3861631266,3861631266,POINT (8.484412000000001 47.3954541)
5600170272,5600170272,POINT (8.5655886 47.4161367)
27513127,27513127,POINT (8.548303900000001 47.4048636)
27513143,27513143,POINT (8.550888 47.4054533)
5331538240,5331538240,POINT (8.558260799999999 47.3621366)
27513151,27513151,POINT (8.5514384 47.406596)
27513173,27513173,POINT (8.5505557 47.4069157)
27513196,27513196,POINT (8.5529873 47.4049289)
27513197,27513197,POINT (8.5466383 47.4082165)
27513202,27513202,POINT (8.546595 47.4085372)
27513219,27513219,POINT (8.553460599999999 47.4058929)
27513223,27513223,POINT (8.5522136 47.4063303)
27513224,27513224,POINT (8.55165 47.4052556)
4412330378,4412330378,POINT (8.553869300000001 47.3636637)
27513237,27513237,POINT (8.545083999999999 47.4098621)
27513239,27513239,POINT (8.546125099999999 47.410165)
27513244,27513244,POINT (8.5482157 47.4103632)
249811382,249811382,POINT (8.500113000000001 47.4035924)
2458636747,2458636747,POINT (8.5126878 47.3571516)
27513295,27513295,POINT (8.545795 47.4111162)
503697874,503697874,POINT (8.467397200000001 47.3898078)
27513302,27513302,POINT (8.549949099999999 47.4093313)
27513303,27513303,POINT (8.558766200000001 47.4108158)
27513315,27513315,POINT (8.5632892 47.4108919)
107139558,107139558,POINT (8.5573956 47.4051416)
27513383,27513383,POINT (8.5610959 47.4116431)
27513386,27513386,POINT (8.561366100000001 47.4127218)
27513388,27513388,POINT (8.5587394 47.4115991)
154587726,154587726,POINT (8.5593191 47.363198)
154587727,154587727,POINT (8.5585044 47.3626269)
154587729,154587729,POINT (8.5571666 47.3619479)
1569509971,1569509971,POINT (8.514916599999999 47.3761686)
27513449,27513449,POINT (8.545221 47.4014116)
27513452,27513452,POINT (8.5443649 47.4018938)
27513454,27513454,POINT (8.542472 47.399138)
100258420,100258420,POINT (8.4901313 47.4279812)
109892295,109892295,POINT (8.5357263 47.3886874)
108188385,108188385,POINT (8.5385875 47.4078141)
108188386,108188386,POINT (8.538948100000001 47.4074396)
108188393,108188393,POINT (8.540682500000001 47.4055447)
150524650,150524650,POINT (8.5242339 47.3731172)
108188398,108188398,POINT (8.5423717 47.404958)
108188399,108188399,POINT (8.5425527 47.4049098)
249811725,249811725,POINT (8.502211000000001 47.3997622)
292279060,292279060,POINT (8.5242781 47.3806957)
292279061,292279061,POINT (8.5248855 47.3803361)
512480130,512480130,POINT (8.4928463 47.3667071)
101372813,101372813,POINT (8.5349954 47.4090017)
101372814,101372814,POINT (8.5329541 47.4093711)
101372815,101372815,POINT (8.532139900000001 47.4077937)
101372818,101372818,POINT (8.534989299999999 47.4066472)
101372821,101372821,POINT (8.5341583 47.4054003)
315282353,315282353,POINT (8.581129199999999 47.4058899)
536794099,536794099,POINT (8.476456300000001 47.3973178)
151311371,151311371,POINT (8.5698261 47.3573361)
145871884,145871884,POINT (8.574367799999999 47.4078228)
80041236,80041236,POINT (8.549057700000001 47.3596987)
145871887,145871887,POINT (8.5767942 47.4070473)
108188703,108188703,POINT (8.5427312 47.4026909)
108188704,108188704,POINT (8.5433924 47.4032731)
101372968,101372968,POINT (8.5331458 47.4049417)
5050127412,5050127412,POINT (8.5545461 47.3646808)
5050127419,5050127419,POINT (8.554388400000001 47.3648052)
154588318,154588318,POINT (8.5587464 47.3619787)
154588320,154588320,POINT (8.558794499999999 47.3624654)
4567520441,4567520441,POINT (8.534242900000001 47.4037672)
443798794,443798794,POINT (8.4811245 47.3755304)
443798801,443798801,POINT (8.491307300000001 47.3791293)
98030870,98030870,POINT (8.551734099999999 47.4206758)
110286159,110286159,POINT (8.5457964 47.4190611)
110286162,110286162,POINT (8.5473666 47.4192711)
154588516,154588516,POINT (8.5580389 47.3624132)
2318521701,2318521701,POINT (8.515613500000001 47.3861649)
108189067,108189067,POINT (8.544465499999999 47.4053316)
80008629,80008629,POINT (8.534927100000001 47.3688169)
5412541882,5412541882,POINT (8.5376011 47.4103425)
528930244,528930244,POINT (8.545980800000001 47.3947156)
1840633301,1840633301,POINT (8.545040500000001 47.4126723)
485742041,485742041,POINT (8.583353300000001 47.350931)
4102346226,4102346226,POINT (8.5055377 47.4236609)
70833653,70833653,POINT (8.535895099999999 47.3332123)
5576447552,5576447552,POINT (8.526108199999999 47.3921624)
5576447555,5576447555,POINT (8.526190400000001 47.3932356)
72865385,72865385,POINT (8.535345 47.3319904)
142530154,142530154,POINT (8.4968521 47.4021803)
72865387,72865387,POINT (8.5361127 47.3302106)
101373563,101373563,POINT (8.531836200000001 47.4112205)
80074364,80074364,POINT (8.5319883 47.3367233)
108189334,108189334,POINT (8.5471819 47.4063358)
1023071901,1023071901,POINT (8.5453154 47.4084603)
2281952941,2281952941,POINT (8.5410161 47.3968564)
1045550817,1045550817,POINT (8.536542600000001 47.3947987)
1045550842,1045550842,POINT (8.535546800000001 47.3979974)
5113304830,5113304830,POINT (8.5192265 47.3871947)
5113304831,5113304831,POINT (8.5190637 47.3871773)
492820230,492820230,POINT (8.5542277 47.3691723)
492820232,492820232,POINT (8.558666300000001 47.3566794)
497211164,497211164,POINT (8.5303998 47.345467)
109434662,109434662,POINT (8.5445923 47.4097386)
98031425,98031425,POINT (8.550933000000001 47.4158379)
98031429,98031429,POINT (8.5517 47.4170086)
5239256771,5239256771,POINT (8.4742584 47.3920642)
948033448,948033448,POINT (8.5567849 47.362386)
5446752169,5446752169,POINT (8.5530753 47.3553414)
70703070,70703070,POINT (8.536445499999999 47.4144776)
107141124,107141124,POINT (8.547950500000001 47.4023795)
5302638649,5302638649,POINT (8.552776100000001 47.3692735)
5302638671,5302638671,POINT (8.5524781 47.374592)
5078466478,5078466478,POINT (8.5762632 47.3535841)
156358794,156358794,POINT (8.537052600000001 47.3736555)
109893787,109893787,POINT (8.539729100000001 47.3904234)
76798123,76798123,POINT (8.5350561 47.4105944)
1830082753,1830082753,POINT (8.5083067 47.3849956)
1830082755,1830082755,POINT (8.508532000000001 47.3850363)
775936214,775936214,POINT (8.4837287 47.3885164)
1867634905,1867634905,POINT (8.553819000000001 47.40943)
775936231,775936231,POINT (8.4904802 47.3867756)
775936232,775936232,POINT (8.4854292 47.3880246)
775936239,775936239,POINT (8.4833391 47.3888886)
775936240,775936240,POINT (8.484402599999999 47.3882915)
775936250,775936250,POINT (8.490546999999999 47.386898)
524736771,524736771,POINT (8.548107999999999 47.4035344)
80009503,80009503,POINT (8.5368815 47.366045)
80009504,80009504,POINT (8.537762300000001 47.3648739)
1867634976,1867634976,POINT (8.5537841 47.4093721)
84465967,84465967,POINT (8.5093195 47.3527423)
5134801199,5134801199,POINT (8.539660899999999 47.3869926)
5134801201,5134801201,POINT (8.539887500000001 47.3853994)
5134801202,5134801202,POINT (8.539820000000001 47.3858581)
5134801203,5134801203,POINT (8.539794799999999 47.3860436)
5134801200,5134801200,POINT (8.539987099999999 47.3847069)
30202163,30202163,POINT (8.53744 47.3794991)
30202171,30202171,POINT (8.540999899999999 47.3783983)
30202173,30202173,POINT (8.541936 47.3770622)
30202182,30202182,POINT (8.544587 47.37665)
1337252194,1337252194,POINT (8.485716999999999 47.4037141)
249092469,249092469,POINT (8.5027507 47.3924684)
3017726326,3017726326,POINT (8.5443009 47.3671028)
1337252217,1337252217,POINT (8.4848777 47.4042722)
108190107,108190107,POINT (8.5438878 47.4096717)
5168945589,5168945589,POINT (8.4781814 47.38292)
154589628,154589628,POINT (8.5577399 47.3644191)
154589631,154589631,POINT (8.5588692 47.3635602)
107141571,107141571,POINT (8.5475811 47.399567)
154589635,154589635,POINT (8.560728599999999 47.3621351)
726784470,726784470,POINT (8.541595299999999 47.3744314)
726784472,726784472,POINT (8.5415644 47.3743529)
2348014041,2348014041,POINT (8.496641199999999 47.375479)
70834675,70834675,POINT (8.532640000000001 47.3361283)
503634479,503634479,POINT (8.5481496 47.3588197)
316660299,316660299,POINT (8.5499931 47.4105599)
353294940,353294940,POINT (8.5296962 47.3947344)
109632114,109632114,POINT (8.538320799999999 47.3870125)
108190383,108190383,POINT (8.5440951 47.4095873)
524802747,524802747,POINT (8.5442055 47.4128661)
114219721,114219721,POINT (8.5295361 47.3876979)
114219723,114219723,POINT (8.524415899999999 47.3894188)
316660442,316660442,POINT (8.5502857 47.4105762)
316660443,316660443,POINT (8.550575200000001 47.4121811)
316660444,316660444,POINT (8.5507595 47.4130924)
5168945884,5168945884,POINT (8.4680097 47.3890073)
1560009448,1560009448,POINT (8.495865999999999 47.3873834)
109632243,109632243,POINT (8.5376937 47.3874337)
148495113,148495113,POINT (8.601993800000001 47.3507439)
312335159,312335159,POINT (8.4881236 47.3717092)
316660567,316660567,POINT (8.549728999999999 47.4094658)
34397038,34397038,POINT (8.530318299999999 47.3515982)
1261296605,1261296605,POINT (8.5305622 47.4034689)
36166626,36166626,POINT (8.5656239 47.3657613)
36166634,36166634,POINT (8.564438600000001 47.3652461)
36166636,36166636,POINT (8.5616328 47.3641776)
36166639,36166639,POINT (8.562904899999999 47.3646641)
253221884,253221884,POINT (8.5315136 47.3597033)
2408700930,2408700930,POINT (8.582069300000001 47.4003261)
110287895,110287895,POINT (8.5351929 47.4199516)
110287910,110287910,POINT (8.538433899999999 47.4190419)
349232214,349232214,POINT (8.5065674 47.3676847)
349232240,349232240,POINT (8.5095142 47.3685937)
36166778,36166778,POINT (8.556342799999999 47.3645257)
1261296790,1261296790,POINT (8.5344929 47.4012651)
36166812,36166812,POINT (8.567265600000001 47.3651083)
36166813,36166813,POINT (8.568766699999999 47.3645922)
36166814,36166814,POINT (8.5691983 47.3644586)
36166817,36166817,POINT (8.5700792 47.3646317)
73229193,73229193,POINT (8.5275699 47.3433337)
589028575,589028575,POINT (8.4895213 47.4261711)
34397425,34397425,POINT (8.52881 47.3465369)
5173009658,5173009658,POINT (8.4701726 47.3927782)
1049025793,1049025793,POINT (8.531790900000001 47.3957873)
1470881025,1470881025,POINT (8.494941600000001 47.3985202)
146660616,146660616,POINT (8.491637300000001 47.4050675)
536796426,536796426,POINT (8.4786172 47.3972354)
84467004,84467004,POINT (8.510334800000001 47.3529247)
108191045,108191045,POINT (8.540425000000001 47.4094634)
94721769,94721769,POINT (8.5194592 47.3688344)
5062647156,5062647156,POINT (8.5194203 47.343137)
1600183682,1600183682,POINT (8.539936300000001 47.3744882)
1600183684,1600183684,POINT (8.539982500000001 47.3749816)
1600183702,1600183702,POINT (8.540976799999999 47.3758899)
1600183703,1600183703,POINT (8.5409136 47.3760645)
1600183706,1600183706,POINT (8.5406645 47.3769225)
92593594,92593594,POINT (8.559876600000001 47.417889)
1650974146,1650974146,POINT (8.4733395 47.3935248)
1650974172,1650974172,POINT (8.4724991 47.3936956)
34397662,34397662,POINT (8.529639299999999 47.3496329)
1650974186,1650974186,POINT (8.472602800000001 47.3938187)
1650974199,1650974199,POINT (8.4719534 47.3939276)
28499476,28499476,POINT (8.5950126 47.4047246)
28499478,28499478,POINT (8.5949486 47.4046262)
4265270815,4265270815,POINT (8.500772100000001 47.4250377)
283106870,283106870,POINT (8.5245549 47.394745)
571203142,571203142,POINT (8.518955699999999 47.3711092)
3497778769,3497778769,POINT (8.5070643 47.3695242)
73129590,73129590,POINT (8.5125004 47.3746826)
73129591,73129591,POINT (8.513497600000001 47.3738901)
73129594,73129594,POINT (8.5144225 47.373012)
73129598,73129598,POINT (8.516782299999999 47.3706465)
305651333,305651333,POINT (8.4898209 47.4111337)
76799639,76799639,POINT (8.5352914 47.411124)
76799642,76799642,POINT (8.5380197 47.410852)
60022499,60022499,POINT (8.535258499999999 47.3707486)
147578636,147578636,POINT (8.4756854 47.3848133)
536796941,536796941,POINT (8.4806271 47.3968501)
36167438,36167438,POINT (8.5607848 47.3636356)
147578639,147578639,POINT (8.476585699999999 47.3845012)
36167439,36167439,POINT (8.5607238 47.3628806)
36167441,36167441,POINT (8.5604037 47.366968)
281468693,281468693,POINT (8.4915728 47.3900456)
281468696,281468696,POINT (8.491850299999999 47.3898119)
281468698,281468698,POINT (8.4915161 47.3898908)
318365469,318365469,POINT (8.5318474 47.3772868)
35118887,35118887,POINT (8.562181900000001 47.3613613)
1324146494,1324146494,POINT (8.5199511 47.4146829)
1324146499,1324146499,POINT (8.519338299999999 47.4148398)
1324146502,1324146502,POINT (8.5187867 47.4148584)
5276753748,5276753748,POINT (8.565312799999999 47.3649698)
1324146517,1324146517,POINT (8.518943800000001 47.4150008)
1324146524,1324146524,POINT (8.518568800000001 47.4150418)
680583030,680583030,POINT (8.574805899999999 47.387527)
1043849079,1043849079,POINT (8.5405181 47.3829217)
94691220,94691220,POINT (8.5725347 47.40407)
36167572,36167572,POINT (8.5590869 47.3663926)
36167573,36167573,POINT (8.5597663 47.3666888)
36167576,36167576,POINT (8.5610044 47.365388)
84467618,84467618,POINT (8.5110008 47.354883)
70836170,70836170,POINT (8.5336227 47.3346378)
70836172,70836172,POINT (8.5347721 47.3329899)
84467666,84467666,POINT (8.512155699999999 47.3552233)
84467667,84467667,POINT (8.5134168 47.3555989)
318365652,318365652,POINT (8.532371100000001 47.3776073)
101375965,101375965,POINT (8.541966 47.4081848)
151314421,151314421,POINT (8.570444 47.3521711)
151314427,151314427,POINT (8.570797900000001 47.3522054)
109633598,109633598,POINT (8.5368694 47.3885553)
34398287,34398287,POINT (8.531415300000001 47.3450967)
5412544593,5412544593,POINT (8.536118099999999 47.4068453)
34398288,34398288,POINT (8.5306704 47.3470561)
353886302,353886302,POINT (8.5800074 47.3556515)
101376150,101376150,POINT (8.544567900000001 47.4081442)
101376152,101376152,POINT (8.544369400000001 47.4088563)
4666941610,4666941610,POINT (8.5132349 47.4161387)
316661933,316661933,POINT (8.555821399999999 47.4195445)
34398385,34398385,POINT (8.526863199999999 47.3469232)
92594366,92594366,POINT (8.5556359 47.419626)
132047050,132047050,POINT (8.556982400000001 47.3822189)
107143373,107143373,POINT (8.5559276 47.4034715)
84467920,84467920,POINT (8.502549800000001 47.3652538)
132047057,132047057,POINT (8.5583992 47.3796961)
146923728,146923728,POINT (8.544862999999999 47.4293732)
154591461,154591461,POINT (8.5594821 47.3649377)
154591464,154591464,POINT (8.5585828 47.3646743)
110420223,110420223,POINT (8.5448132 47.3777466)
5232517403,5232517403,POINT (8.5319602 47.351971)
5232517428,5232517428,POINT (8.532181899999999 47.3564428)
140042612,140042612,POINT (8.519890200000001 47.3914135)
84468085,84468085,POINT (8.495816599999999 47.3675349)
84468086,84468086,POINT (8.495832399999999 47.3678013)
110289270,110289270,POINT (8.5362499 47.4184324)
5232517489,5232517489,POINT (8.530317699999999 47.3520082)
36168117,36168117,POINT (8.569144400000001 47.3603835)
36168119,36168119,POINT (8.5696587 47.3593665)
1055384031,1055384031,POINT (8.531857 47.3882192)
4883669509,4883669509,POINT (8.4932722 47.3781515)
1055384097,1055384097,POINT (8.532682899999999 47.388536)
146924078,146924078,POINT (8.549290600000001 47.4260213)
79225425,79225425,POINT (8.483528700000001 47.4143546)
81071000,81071000,POINT (8.534004599999999 47.3737819)
775938668,775938668,POINT (8.4973911 47.3841973)
775938671,775938671,POINT (8.500678799999999 47.3826956)
775938675,775938675,POINT (8.4929702 47.385761)
775938678,775938678,POINT (8.5004542 47.3827027)
775938689,775938689,POINT (8.5035987 47.381477)
775938696,775938696,POINT (8.501023099999999 47.3824316)
775938705,775938705,POINT (8.4931234 47.3858343)
775938713,775938713,POINT (8.4998956 47.3829517)
775938715,775938715,POINT (8.4954138 47.3850532)
775938718,775938718,POINT (8.499277599999999 47.3833849)
775938726,775938726,POINT (8.499189899999999 47.3832902)
775938729,775938729,POINT (8.4953178 47.3849451)
3779191470,3779191470,POINT (8.5392537 47.3757454)
3779191473,3779191473,POINT (8.538649700000001 47.3745838)
291562173,291562173,POINT (8.5304161 47.3843337)
146924258,146924258,POINT (8.5470454 47.4275093)
28107529,28107529,POINT (8.482382299999999 47.3877298)
28107530,28107530,POINT (8.484978999999999 47.3850369)
28107532,28107532,POINT (8.4905686 47.3903435)
27452178,27452178,POINT (8.567983 47.3627631)
27452185,27452185,POINT (8.5668772 47.3638937)
1608966953,1608966953,POINT (8.541788499999999 47.3691355)
27452204,27452204,POINT (8.5714446 47.3609859)
27452209,27452209,POINT (8.571677299999999 47.3609354)
27452219,27452219,POINT (8.5521748 47.360368)
413197145,413197145,POINT (8.490665999999999 47.3679978)
36168548,36168548,POINT (8.5665204 47.3606585)
27452291,27452291,POINT (8.557797000000001 47.3595027)
27452301,27452301,POINT (8.5547437 47.3635811)
27452318,27452318,POINT (8.554409400000001 47.364345)
27452320,27452320,POINT (8.554018599999999 47.3641758)
301392804,301392804,POINT (8.4669525 47.3851249)
27452326,27452326,POINT (8.556328499999999 47.3615014)
7393829809,7393829809,POINT (8.504296 47.3968116)
110420923,110420923,POINT (8.5453726 47.3767413)
27452366,27452366,POINT (8.561524500000001 47.3551209)
27452372,27452372,POINT (8.568482400000001 47.3514315)
27452391,27452391,POINT (8.573615500000001 47.3542821)
27452395,27452395,POINT (8.5747766 47.3549139)
27452412,27452412,POINT (8.5493042 47.3705096)
27452430,27452430,POINT (8.548159399999999 47.3819978)
2725897240,2725897240,POINT (8.5069009 47.3571218)
666297386,666297386,POINT (8.4843346 47.375687)
3133531192,3133531192,POINT (8.4834494 47.4149318)
379839558,379839558,POINT (8.557195099999999 47.3567744)
379839562,379839562,POINT (8.5572885 47.3566158)
379839563,379839563,POINT (8.5570237 47.3564145)
379839573,379839573,POINT (8.5574177 47.3563353)
379839574,379839574,POINT (8.5563959 47.3557433)
177005665,177005665,POINT (8.5211548 47.3476468)
151315562,151315562,POINT (8.572798499999999 47.3529189)
151315567,151315567,POINT (8.5738263 47.3527261)
5637858519,5637858519,POINT (8.504939500000001 47.4004267)
1493689564,1493689564,POINT (8.5472947 47.3753691)
36168926,36168926,POINT (8.571080200000001 47.3618126)
1287709957,1287709957,POINT (8.5419932 47.4049709)
1287709976,1287709976,POINT (8.539406899999999 47.4054283)
109634859,109634859,POINT (8.538210400000001 47.3890652)
109634860,109634860,POINT (8.538824200000001 47.3893239)
102368322,102368322,POINT (8.542491999999999 47.3930445)
1572922737,1572922737,POINT (8.5106837 47.3785788)
102368324,102368324,POINT (8.541697599999999 47.3923559)
102368325,102368325,POINT (8.540991999999999 47.3917515)
2893735308,2893735308,POINT (8.492547 47.3651494)
146924941,146924941,POINT (8.549004099999999 47.4240831)
5491451304,5491451304,POINT (8.5435377 47.3760142)
207218096,207218096,POINT (8.4897615 47.4076204)
36169144,36169144,POINT (8.5703928 47.3648256)
2893735351,2893735351,POINT (8.492144 47.3659101)
36169147,36169147,POINT (8.5721524 47.3643164)
513533374,513533374,POINT (8.526303499999999 47.4088224)
207218120,207218120,POINT (8.4957496 47.4062422)
80078295,80078295,POINT (8.537329 47.3377966)
5276755421,5276755421,POINT (8.561830799999999 47.3664711)
150529526,150529526,POINT (8.5026694 47.3648991)
5440398845,5440398845,POINT (8.5432703 47.400478)
5293991446,5293991446,POINT (8.5509135 47.4255092)
109438517,109438517,POINT (8.541483299999999 47.4067235)
109438519,109438519,POINT (8.542408999999999 47.408033)
30795363,30795363,POINT (8.5401259 47.3762857)
30795366,30795366,POINT (8.538126399999999 47.376762)
192603777,192603777,POINT (8.4700545 47.3935075)
5480703616,5480703616,POINT (8.546140299999999 47.3891387)
372762234,372762234,POINT (8.5385662 47.338109)
4061259416,4061259416,POINT (8.5043237 47.4206368)
225961631,225961631,POINT (8.5322396 47.3850383)
572909235,572909235,POINT (8.5567738 47.3814571)
572909241,572909241,POINT (8.557218600000001 47.3832469)
572909243,572909243,POINT (8.5573704 47.3831415)
5080803005,5080803005,POINT (8.549680199999999 47.3744618)
572909249,572909249,POINT (8.567251499999999 47.3785896)
29353691,29353691,POINT (8.5071514 47.4029124)
29353694,29353694,POINT (8.504956200000001 47.4052261)
29353704,29353704,POINT (8.5048943 47.4098961)
29353707,29353707,POINT (8.5055348 47.4106015)
29353713,29353713,POINT (8.507963500000001 47.4116734)
29353714,29353714,POINT (8.5075813 47.4116923)
29353718,29353718,POINT (8.504891600000001 47.4100796)
29353720,29353720,POINT (8.5039143 47.4090165)
29353723,29353723,POINT (8.503302400000001 47.4076005)
29353727,29353727,POINT (8.5061707 47.4126379)
353887991,353887991,POINT (8.549590200000001 47.3589639)
378726172,378726172,POINT (8.5001593 47.4017773)
30795580,30795580,POINT (8.5360794 47.3713181)
30795581,30795581,POINT (8.5370369 47.3706117)
30795605,30795605,POINT (8.5367453 47.3717411)
29353816,29353816,POINT (8.5036392 47.4090459)
29353820,29353820,POINT (8.504460399999999 47.408768)
5480703843,5480703843,POINT (8.55016 47.3864898)
29353848,29353848,POINT (8.504561600000001 47.4094164)
139978657,139978657,POINT (8.521503299999999 47.3860664)
29353896,29353896,POINT (8.505313299999999 47.4083899)
29353897,29353897,POINT (8.5053283 47.4081351)
503048132,503048132,POINT (8.5524472 47.3896822)
147580871,147580871,POINT (8.476096099999999 47.38414)
147580874,147580874,POINT (8.4771567 47.3848579)
107145188,107145188,POINT (8.559286800000001 47.4032361)
107145189,107145189,POINT (8.558441500000001 47.4039006)
29353957,29353957,POINT (8.5048297 47.4094539)
29353958,29353958,POINT (8.5097027 47.4123412)
5173798891,5173798891,POINT (8.4753027 47.3918298)
5134608397,5134608397,POINT (8.542792800000001 47.3803626)
5637859365,5637859365,POINT (8.5192183 47.3929481)
1037953070,1037953070,POINT (8.552666800000001 47.402552)
29354040,29354040,POINT (8.506247399999999 47.4117858)
1037953094,1037953094,POINT (8.555252100000001 47.4052378)
112978008,112978008,POINT (8.5160529 47.3636248)
27256924,27256924,POINT (8.5437934 47.3763162)
146663518,146663518,POINT (8.4895137 47.4032498)
27256926,27256926,POINT (8.5441609 47.37673)
27256935,27256935,POINT (8.5465932 47.3770139)
27256936,27256936,POINT (8.5484893 47.3773064)
27256940,27256940,POINT (8.544256000000001 47.3770002)
1517807736,1517807736,POINT (8.5446949 47.3742502)
150530171,150530171,POINT (8.503984600000001 47.3645727)
150530172,150530172,POINT (8.505466800000001 47.3632804)
27256963,27256963,POINT (8.486644 47.3877261)
1517807752,1517807752,POINT (8.5446393 47.3748901)
1517807767,1517807767,POINT (8.545564499999999 47.3751303)
27256984,27256984,POINT (8.5352742 47.3769486)
27256986,27256986,POINT (8.532429799999999 47.3745052)
27256989,27256989,POINT (8.5276455 47.3747945)
27256988,27256988,POINT (8.529729 47.3761744)
