,x,y,headways_mean,unique_route_id
10393_chicago,-87.74301804,41.80936749,8.296491228070176,54B_chicago
10394_chicago,-87.74304864,41.81120149,8.29298245614035,54B_chicago
10395_chicago,-87.74310915,41.81301078,8.290350877192981,54B_chicago
1039_chicago,-87.655222,41.981684,4.032258064516129,136_chicago
1039_chicago,-87.655222,41.981684,3.0561403508771927,147_chicago
1039_chicago,-87.655222,41.981684,6.666666666666666,151_chicago
10401_chicago,-87.74344957,41.82913321,8.415873015873016,54B_chicago
10402_chicago,-87.74347071,41.83154406,8.243859649122806,54B_chicago
10404_chicago,-87.743503,41.834897999999995,8.237719298245613,54B_chicago
10406_chicago,-87.74367811,41.83839023,6.196000000000001,35_chicago
10406_chicago,-87.74367811,41.83839023,8.23157894736842,54B_chicago
10407_chicago,-87.74376835,41.8401587,6.196666666666666,35_chicago
10407_chicago,-87.74376835,41.8401587,8.228070175438598,54B_chicago
10408_chicago,-87.74373591,41.84197114,6.1979999999999995,35_chicago
10408_chicago,-87.74373591,41.84197114,8.225438596491228,54B_chicago
1040_chicago,-87.65515521,41.97978245,4.032258064516129,136_chicago
1040_chicago,-87.65515521,41.97978245,3.0132768361581928,147_chicago
1040_chicago,-87.65515521,41.97978245,6.668840579710144,151_chicago
10411_chicago,-87.7473999,41.96060126,11.846153846153847,54A_chicago
10412_chicago,-87.747519,41.964559,11.846153846153847,54A_chicago
10414_chicago,-87.74774427,41.96982978,11.846153846153847,54A_chicago
